"product_id","sku","url","title","color","sale_price/amount","sale_price/amount_with_symbol","retail_price/amount","retail_price/amount_with_symbol","discount_percentage","category_name","category_id","description","reviews_count","average_rating"
"22941778","sm2308218994111360","https://us.shein.com/Manfinity-EMRG-Loose-Fit-Men-s-Cargo-Pants-With-Flap-Pocket-Side-Drawstring-And-Elastic-Waist-p-22941778-cat-1978.html","Manfinity EMRG Loose-Fit Men's Cargo Pants With Flap Pocket, Side Drawstring And Elastic Waist","Dark Grey","14.64","$14.64","19.79","$19.79","26","Men Pants","1978","Color: Dark Grey
Style: Street
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Type: Cargo Pants
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Body: Unlined
Sheer: No
","1000","4.87"
"27569764","sm2310268957431578","https://us.shein.com/Manfinity-Hypemode-Men-s-Plus-Size-Color-Block-Button-Front-Long-Sleeve-Shirt-p-27569764-cat-6309.html","Manfinity Hypemode Men's Plus Size Color-Block Button-Front Long-Sleeve Shirt","Multicolor","18","$18.00","25.59","$25.59","30","Men Plus Size Shirts","6309","Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Details: Button Front
Type: Shirt
Neckline: Collar
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Placket: Single Breasted
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 96% Polyester
Composition: 4% Viscose
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Sheer: No
","0","0"
"29289904","sm2312143100895186","https://us.shein.com/SHEIN-Men-s-Floral-Print-Beach-Shorts-With-Diagonal-Pockets-p-29289904-cat-2025.html","SHEIN Men's Floral Print Beach Shorts With Diagonal Pockets","Yellow","10.89","$10.89","11.69","$11.69","7","Men Beach Shorts","2025","Color: Yellow
Style: Boho
Pattern Type: Floral
Pattern Type: All Over Print
Details: Patched
Details: Drawstring
Details: Pocket
Length: Bermuda shorts
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Body: Lined
Sheer: No
Lining: 100% Polyester
","6","5"
"23264868","sm2309057124629915","https://us.shein.com/Manfinity-EMRG-Men-s-Loose-Drawstring-Joggers-With-Cross-Print-p-23264868-cat-2988.html","Manfinity EMRG Men Cross Print Drawstring Waist Sweatpants","Grey","11.32","$11.32","15.09","$15.09","25","Men Sweatpants","2988","Color: Grey
Pattern Type: Graphic
Type: Straight Leg
Closure Type: Elastic Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
","1000","4.89"
"24995609","sm2310163874126170","https://us.shein.com/Manfinity-Sporsity-Men-s-Letter-Print-T-shirt-And-Drawstring-Waist-Shorts-2pcs-set-p-24995609-cat-1975.html","Manfinity Sporsity Men's Letter Print T-shirt And Drawstring Waist Shorts 2pcs/set","Multicolor","15.99","$15.99","18.49","$18.49","14","Men T-Shirt Co-ords","1975","Color: Multicolor
Style: Casual
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Top Type: Tee
Bottom Type: Track Shorts
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Medium Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","100","4.99"
"10510811","sm2204071862060036","https://us.shein.com/Manfinity-Homme-Men-Plus-Solid-Patched-Pocket-Shirt-p-10510811-cat-6309.html","Manfinity Homme Men Plus Solid Patched Pocket Shirt","Burnt Orange","8.23","$8.23","13.99","$13.99","41","Men Plus Size Shirts","6309","Color: Burnt Orange
Style: Casual
Pattern Type: Plain
Details: Pocket
Details: Button Front
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Placket: Single Breasted
Fit Type: Loose
Fabric: Slight Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","500","4.87"
"10746422","rm2205107155458352","https://us.shein.com/ROMWE-Prep-Guys-Color-block-Print-Shirt-Without-Tee-p-10746422-cat-1979.html","ROMWE Men Colorblock Pocket Shirt","Multicolor","8.65","$8.65","11.89","$11.89","27","Men Shirts","1979","Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Details: Pocket
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Hand wash,do not dry clean
Sheer: No
","1000","5"
"13831796","sm2303119627752227","https://us.shein.com/Men-Solid-Slant-Pocket-Pants-p-13831796-cat-1978.html","Men Solid Slant Pocket Pants","Black","12.5","$12.50","16.19","$16.19","23","Men Pants","1978","Color: Black
Style: Casual
Pattern Type: Plain
Details: Button
Details: Pocket
Details: Zipper
Type: Skinny
Closure Type: Zipper Fly
Waist Line: Natural
Length: Cropped
Fit Type: Skinny
Fabric: Medium Stretch
Material: Woven Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash, do not dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
","72","4.89"
"9738607","sm2201047007780007","https://us.shein.com/Manfinity-Basics-Men-Cotton-3pcs-Solid-Round-Neck-Tee-p-9738607-cat-1980.html","Manfinity Basics Men Cotton 3pcs Solid Round Neck Tee","Multicolor","16.91","$16.91","22.69","$22.69","25","Men T-Shirts","1980","Color: Multicolor
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Details: Asymmetrical
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Belt: No
Sheer: No
","500","4.93"
"20549834","sm2307139055825658","https://us.shein.com/Manfinity-Homme-Men-Plus-Slogan-Graphic-Colorblock-Tee-p-20549834-cat-6311.html","Manfinity Homme Men Plus Slogan Graphic Colorblock Tee","Green","6.25","$6.25","11.99","$11.99","48","Men Plus Size T-Shirts","6311","Color: Green
Style: Casual
Pattern Type: Slogan
Pattern Type: Colorblock
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","100","4.89"
"19489890","rm2305105625174464","https://us.shein.com/Rick-and-Morty-ROMWE-Men-Cartoon-Letter-Graphic-Striped-Trim-Drawstring-Waist-Shorts-p-19489890-cat-1976.html","Rick and Morty | ROMWE Men Cartoon & Letter Graphic Contrast Trim Drawstring Waist Shorts","Black","8.02","$8.02","10.69","$10.69","25","Men Shorts","1976","Color: Black
Style: Casual
Pattern Type: Cartoon
Pattern Type: Striped
Details: Drawstring
Details: Pocket
Details: Tie Front
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.92"
"27784164","sm2310122160944126","https://us.shein.com/Men-s-Solid-Color-T-Shirt-5pcs-Set-p-27784164-cat-1980.html","Men's Solid Color T-Shirt 5pcs Set","Multicolor","23.99","$23.99","36.19","$36.19","34","Men T-Shirts","1980","Color: Multicolor
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","41","4.85"
"13737950","sm2302289895658473","https://us.shein.com/Manfinity-Men-Letter-Graphic-Drawstring-Waist-Swim-Trunks-p-13737950-cat-2025.html","Manfinity Men Letter Graphic Drawstring Waist Swim Trunks","Baby Blue","7.59","$7.59","9.49","$9.49","20","Men Beach Shorts","2025","Color: Baby Blue
Style: Boho
Pattern Type: Letter
Details: Patched
Details: Drawstring
Type: Bottoms
Length: Short
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Body: Lined
Lining: 100% Polyester
","1000","4.94"
"26446337","sm2310194396871575","https://us.shein.com/Manfinity-Mode-Men-Plus-Notched-Collar-Long-Sleeve-Suit-Jacket-And-Pants-Set-p-26446337-cat-6321.html","Manfinity Mode Men Plus Notched Collar Long Sleeve Suit Jacket And Pants Set","Black","33.46","$33.46","48.49","$48.49","31","Men Plus Size Suits","6321","Color: Black
Style: Work
Pattern Type: Plain
Details: Button
Details: Pocket
Details: Button Front
Top Type: Blazer
Bottom Type: Pants
Neckline: Lapel
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Sheer: No
","14","4.57"
"17029914","sm2305248087314414","https://us.shein.com/Men-Slogan-Graphic-Tee-p-17029914-cat-1980.html","Men Slogan Graphic Tee","White","8.49","$8.49","8.99","$8.99","6","Men T-Shirts","1980","Color: White
Style: Casual
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","500","4.97"
"13368958","sm2301131611162693","https://us.shein.com/Manfinity-RSRT-Men-Tropical-Print-Shirt-Shorts-p-13368958-cat-9037.html","Manfinity RSRT Men Tropical Print Shirt & Shorts","White","13.17","$13.17","19.09","$19.09","31","Men Shirt Co-ords","9037","Color: White
Style: Boho
Pattern Type: Tropical
Neckline: Collar
Sleeve Type: Regular Sleeve
Details: Drawstring
Details: Button Front
Bottom Type: Shorts
Fit Type: Regular Fit
Number of Pieces: 2 Piece Set
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.94"
"25999722","sm2310194679571355","https://us.shein.com/Manfinity-3pcs-Men-s-Solid-Color-Vest-Top-p-25999722-cat-6274.html","Manfinity 3pcs Men's Solid Color Vest Top","Multicolor","11.76","$11.76","15.89","$15.89","26","Men Tank Tops","6274","Color: Multicolor
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Sleeve Length: Sleeveless
Length: Regular
Fit Type: Slim Fit
Number of Pieces: 3 Piece Set
Fabric: High Stretch
Care Instructions: Hand wash or professional dry clean
Sheer: No
","100","4.86"
"26762634","sm2311045232879855","https://us.shein.com/Manfinity-RSRT-Men-s-Plus-Size-Tree-Leaf-Printed-Shirt-And-Drawstring-Waist-Shorts-2pcs-Outfit-p-26762634-cat-9039.html","Manfinity RSRT Men's Plus Size Tree Leaf Printed Shirt And Drawstring Waist Shorts 2pcs Outfit","White","19.09","$19.09","22.19","$22.19","14","Men Plus Size Shirt Co-ords","9039","Color: White
Style: Boho
Pattern Type: Floral
Pattern Type: Tropical
Pattern Type: Random Print
Neckline: Collar
Sleeve Type: Regular Sleeve
Details: Drawstring
Details: Pocket
Details: Button Front
Bottom Type: Shorts
Fit Type: Regular Fit
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","6","4.17"
"15684963","rm2303175774527412","https://us.shein.com/ROMWE-Street-Life-Men-Letter-Palm-Tree-Print-Drawstring-Waist-Shorts-p-15684963-cat-1976.html","ROMWE Street Life Men Letter & Palm Tree Print Drawstring Waist Shorts","White","5.99","$5.99","7.99","$7.99","25","Men Shorts","1976","Color: White
Style: Boho
Pattern Type: Letter
Pattern Type: Tropical
Details: Drawstring
Details: Tie Front
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.92"
"22236908","sm2308035535823861","https://us.shein.com/Manfinity-Homme-Men-Plus-Ombre-Button-Up-Shirt-p-22236908-cat-6309.html","Manfinity Homme Men Plus Ombre Button Up Shirt","Blue","14.99","$14.99","15.99","$15.99","6","Men Plus Size Shirts","6309","Color: Blue
Style: Casual
Pattern Type: Ombre
Details: Pocket
Details: Button Front
Type: Shirt
Neckline: Shirt Collar
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Placket: Single Breasted
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","76","4.89"
"18598739","sm2306263493039374","https://us.shein.com/Manfinity-Men-Solid-Slant-Pocket-Pants-p-18598739-cat-1978.html","Manfinity Men Solid Slant Pocket Pants","Khaki","17.59","$17.59","21.99","$21.99","20","Men Pants","1978","Color: Khaki
Style: Casual
Pattern Type: Plain
Details: Button
Type: Jogger
Closure Type: Zipper Fly
Waist Line: Natural
Length: Cropped
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 65% Viscose
Composition: 33% Polyester
Composition: 2% Elastane
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
","500","4.76"
"16081758","sm2305097753419215","https://us.shein.com/Manfinity-EMRG-Loose-Fit-Men-s-Denim-Cargo-Shorts-With-Flap-Pockets-On-Sides-p-16081758-cat-1988.html","Manfinity EMRG Loose Fit Men's Denim Cargo Shorts With Flap Pockets On Sides","Medium Wash","18.79","$18.79","23.49","$23.49","20","Men Denim Shorts","1988","Color: Medium Wash
Pattern Type: Plain
Details: Button
Details: Pocket
Type: Bermuda
Closure Type: Zipper Fly
Waist Line: Natural
Length: Bermuda shorts
Fit Type: Loose
Fabric: Non-Stretch
Material: Denim
Composition: 69% Cotton
Composition: 15% Polyester
Composition: 14% Viscose
Composition: 2% Modal
Care Instructions: Machine wash, do not dry clean
Sheer: No
","1000","4.88"
"26064685","sm2310243822202293","https://us.shein.com/Manfinity-Homme-Men-s-Solid-Color-Raglan-Sleeve-Sweatshirt-p-26064685-cat-1974.html","Manfinity Homme Men's Solid Color Raglan Sleeve Sweatshirt","Grey","10","$10.00","15.39","$15.39","35","Men Sweatshirts","1974","Color: Grey
Style: Casual
Type: Half Placket
Pattern Type: Plain
Details: Zipper
Neckline: Stand Collar
Sleeve Length: Long Sleeve
Sleeve Type: Raglan Sleeve
Length: Regular
Fit Type: Loose
Features: Warming
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Pockets: No
Body: Unlined
Belt: No
Lined For Added Warmth: No
Sheer: No
","500","4.87"
"23202430","sm2309118602307854","https://us.shein.com/Manfinity-Homme-Men-Plus-Slogan-Graphic-Tee-p-23202430-cat-6311.html","Manfinity Homme Men Plus Slogan Graphic Tee","Army Green","9.99","$9.99","11.49","$11.49","13","Men Plus Size T-Shirts","6311","Color: Army Green
Style: Casual
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Slim Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Sheer: No
","100","4.81"
"27583869","sm2312121885855154","https://us.shein.com/Men-s-Letter-Printed-Round-Neck-T-Shirt-p-27583869-cat-1980.html","Men's Letter Printed Round Neck T-Shirt","Dark Green","8.39","$8.39","9.59","$9.59","13","Men T-Shirts","1980","Color: Dark Green
Style: Casual
Pattern Type: Letter
Neckline: Round Neck
Details: Drawstring
Details: Pocket
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Polyester
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash, do not dry clean
Sheer: No
","42","5"
"10994948","sm2206218336976946","https://us.shein.com/Manfinity-Homme-Men-Ribbed-Knit-Polo-Shirt-p-10994948-cat-1981.html","Manfinity Homme Men Ribbed Knit Polo Shirt","Khaki","12.29","$12.29","14.09","$14.09","13","Men Polo Shirts","1981","Color: Khaki
Style: Casual
Pattern Type: Plain
Neckline: Collar
Details: Rib-Knit
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Belt: No
Sheer: No
","1000","4.94"
"13905896","sm2303107391773403","https://us.shein.com/Manfinity-Homme-Men-s-Loose-Fit-Drawstring-Waist-Shorts-With-Slant-Pockets-p-13905896-cat-1976.html","Manfinity Homme Men's Loose Fit Drawstring Waist Shorts With Slant Pockets","Black","7.99","$7.99","9.49","$9.49","16","Men Shorts","1976","Color: Black
Style: Casual
Pattern Type: Plain
Details: Drawstring
Type: Track Shorts
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Loose
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","500","4.8"
"12945647","sm2211309940737241","https://us.shein.com/Manfinity-LEGND-Men-Plus-Ombre-Tee-Drawstring-Waist-Shorts-p-12945647-cat-6317.html","Manfinity LEGND Men Plus Ombre Tee & Drawstring Waist Shorts","Black","19.99","$19.99","22.99","$22.99","13","Men Plus Size T-Shirt Co-ords","6317","Color: Black
Style: Casual
Pattern Type: Ombre
Details: Drawstring
Top Type: Tee
Bottom Type: Track Shorts
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Number of Pieces: 2 Piece Set
Fabric: Slight Stretch
Length: Regular
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Sheer: No
","100","4.88"
"23684340","sm2308214149032916","https://us.shein.com/Manfinity-Loose-Fit-Men-s-3pcs-Set-Letter-Patched-Detail-Pullover-p-23684340-cat-1974.html","Manfinity Loose Fit Men's 3pcs Set Letter Patched Detail Pullover","Multicolor","24.75","$24.75","40.39","$40.39","39","Men Sweatshirts","1974","Color: Multicolor
Style: Casual
Type: Pullovers
Pattern Type: Letter
Details: Patched
Neckline: Round Neck
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Lined For Added Warmth: No
Sheer: No
","39","4.92"
